Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,split_k_mode,m,n,k,A,B,C,alpha,beta,split_k_slices,batch_count,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1789,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,128,128,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,557056,33587200,60,0.0604058,8.58857,556.026
1789,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,128,128,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,557056,33587200,60,0.0617062,8.40756,544.308
1789,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,128,128,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,557056,33587200,60,0.058368,8.88841,575.439
1790,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,256,128,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0579379,14.7484,1159.42
1790,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,256,128,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.05888,14.5124,1140.87
1790,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,256,128,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0592077,14.4321,1134.56
1790,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,256,128,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0577126,14.806,1163.95
1790,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,256,128,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.058583,13.5441,1146.65
1790,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,256,128,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.0595968,13.3138,1127.15
1790,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,256,128,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.061481,12.9057,1092.6
1790,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,256,128,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.0578662,13.7119,1160.86
1791,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,512,128,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1572864,134348800,85,0.0579891,25.2607,2316.79
1791,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,512,128,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1572864,134348800,85,0.0588288,24.9001,2283.72
1791,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,512,128,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1572864,134348800,85,0.0593306,24.6895,2264.41
1791,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,512,128,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1572864,134348800,85,0.0578662,25.3143,2321.71
1791,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,512,128,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1441792,134348800,93,0.0586547,22.8928,2290.5
1791,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,512,128,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1441792,134348800,93,0.0596173,22.5232,2253.52
1791,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,512,128,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1441792,134348800,93,0.0616755,21.7716,2178.32
1791,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,512,128,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1441792,134348800,93,0.0579789,23.1597,2317.2
1792,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,1024,128,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2883584,268697600,93,0.0581427,46.1889,4621.35
1792,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,1024,128,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2883584,268697600,93,0.0589722,45.5392,4556.35
1792,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,1024,128,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2883584,268697600,93,0.0595149,45.124,4514.8
1792,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,1024,128,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2883584,268697600,93,0.058153,46.1807,4620.53
1792,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,1024,128,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2621440,268697600,102,0.0586957,41.5943,4577.81
1792,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,1024,128,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2621440,268697600,102,0.0594842,41.043,4517.13
1792,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,1024,128,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2621440,268697600,102,0.0619315,39.4211,4338.62
1792,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,1024,128,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,2621440,268697600,102,0.0582349,41.9234,4614.03
1793,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,2048,128,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,5505024,537395200,97,0.0582246,88.0547,9229.69
1793,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,2048,128,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,5505024,537395200,97,0.0592589,86.5179,9068.6
1793,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,2048,128,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,5505024,537395200,97,0.0602112,85.1495,8925.17
1793,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,2048,128,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,5505024,537395200,97,0.0589619,86.9536,9114.28
1793,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,2048,128,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,4980736,537395200,107,0.0589926,78.6314,9109.53
1793,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,2048,128,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,4980736,537395200,107,0.0600269,77.2766,8952.58
1793,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,2048,128,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,4980736,537395200,107,0.0624026,74.3346,8611.75
1793,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,2048,128,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,4980736,537395200,107,0.0590234,78.5904,9104.79
1794,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,4096,128,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,10747904,1074790400,100,0.0590746,169.443,18193.8
1794,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,4096,128,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,10747904,1074790400,100,0.0612045,163.546,17560.6
1794,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,4096,128,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,10747904,1074790400,100,0.0629248,159.075,17080.6
1794,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,4096,128,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,10747904,1074790400,100,0.0620442,161.333,17323
1794,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,4096,128,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,9699328,1074790400,110,0.0598323,150.975,17963.4
1794,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,4096,128,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,9699328,1074790400,110,0.0612454,147.492,17548.9
1794,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,4096,128,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,9699328,1074790400,110,0.0638874,141.393,16823.2
1794,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,4096,128,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,9699328,1074790400,110,0.0611533,147.714,17575.4
1797,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,4,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,536576,2099200,3,0.0582554,8.57819,36.0345
1797,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,4,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,536576,2099200,3,0.0572314,8.73167,36.6792
1798,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,8,256,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,548864,4198400,7,0.0580506,8.80559,72.3232
1798,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,8,256,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,548864,4198400,7,0.0591155,8.64696,71.0203
1798,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,8,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,548864,4198400,7,0.0583168,8.76539,71.993
1798,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,8,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,548864,4198400,7,0.057344,8.91409,73.2143
1798,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,8,256,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,544768,4198400,7,0.0591053,8.58392,71.0326
1798,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,8,256,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,544768,4198400,7,0.0606515,8.36508,69.2217
1798,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,8,256,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,544768,4198400,7,0.0610099,8.31594,68.815
1798,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,8,256,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,544768,4198400,7,0.0583782,8.69082,71.9172
1799,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,16,256,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,573440,8396800,14,0.0580198,9.20474,144.723
1799,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,16,256,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,573440,8396800,14,0.0592589,9.01228,141.697
1799,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,16,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,573440,8396800,14,0.0585011,9.12902,143.532
1799,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,16,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,573440,8396800,14,0.0573747,9.30824,146.35
1799,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,16,256,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,565248,8396800,14,0.0590848,8.90971,142.114
1799,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,16,256,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,565248,8396800,14,0.0608154,8.65617,138.07
1799,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,16,256,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,565248,8396800,14,0.0612045,8.60114,137.193
1799,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,16,256,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,565248,8396800,14,0.0585216,8.99545,143.482
1800,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,32,256,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,622592,16793600,26,0.0581939,9.96382,288.58
1800,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,32,256,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,622592,16793600,26,0.0595661,9.7343,281.932
1800,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,32,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,622592,16793600,26,0.0587571,9.86832,285.814
1800,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,32,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,622592,16793600,26,0.0576717,10.0541,291.193
1800,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,32,256,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,606208,16793600,27,0.0592998,9.52069,283.198
1800,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,32,256,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,606208,16793600,27,0.060969,9.26004,275.445
1800,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,32,256,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,606208,16793600,27,0.0617062,9.1494,272.154
1800,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,32,256,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,606208,16793600,27,0.0585523,9.64223,286.814
1801,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,64,256,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,720896,33587200,46,0.0586854,11.4404,572.326
1801,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,64,256,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,720896,33587200,46,0.0604467,11.1071,555.65
1801,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,64,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,720896,33587200,46,0.0599552,11.1981,560.205
1801,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,64,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,720896,33587200,46,0.0586035,11.4564,573.126
1801,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,64,256,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,688128,33587200,48,0.0594637,10.7775,564.836
1801,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,64,256,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,688128,33587200,48,0.061481,10.4239,546.302
1801,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,64,256,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,688128,33587200,48,0.0626688,10.2263,535.948
1801,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,64,256,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,688128,33587200,48,0.0590848,10.8466,568.458
1802,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,128,256,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0608666,14.0388,1103.63
1802,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,128,256,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0629862,13.5663,1066.49
1802,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,128,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0637133,13.4115,1054.32
1802,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,128,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,917504,67174400,73,0.0605184,14.1195,1109.98
1802,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,128,256,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.0612557,12.9532,1096.62
1802,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,128,256,1024,f16:column,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.0632218,12.5504,1062.52
1802,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,128,256,1024,f16:row,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.0646144,12.2799,1039.62
1802,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,128,256,1024,f16:row,f16:row,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,851968,67174400,78,0.0603238,13.1533,1113.56
1803,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,256,256,1024,f16:column,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1310720,134348800,102,0.0609075,20.0419,2205.78
1803,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_nt_align8,passed,success,universal,serial,256,256,1024,f16:column,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1310720,134348800,102,0.0615424,19.8352,2183.03
1803,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tn_align8,passed,success,universal,serial,256,256,1024,f16:row,f16:column,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1310720,134348800,102,0.0635392,19.2118,2114.42
1803,CUTLASS,gemm,cutlass_tensorop_s884gemm_f16_256x128_32x2_tt_align8,passed,success,universal,serial,256,256,1024,f16:row,f16:row,f32:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1310720,134348800,102,0.0601088,20.3082,2235.09
1803,CUTLASS,gemm,cutlass_tensorop_f16_s884gemm_f16_256x128_32x2_nn_align8,passed,success,universal,serial,256,256,1024,f16:column,f16:column,f16:column,1,0,1,1,tensorop,f32,256,128,32,1,1,1,2,4,2,1,16,16,4,70,75,1179648,134348800,113,0.0612966,17.9232,2191.78
